text,label
"udah beberapa hari ini langit mendung tp GK turun hujan.., takutnya ntar sekalinya hujan deras bgt .banjir tanah longsor menghantui",0
AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Semeru.,0
Gempa bumi : getaran bumi akibat adanya pelepasan energi yang besar secara mendadak.,0
"Mari berdoa bagi saudara-saudara kita yang terkena musibah gempa bumi dan tsunami. Semoga dikuatkan!
#PrayForCianjur",0
"Bali lagi banjir bahkan longsor dimana2, tapi gak ada yg ngerujak gubernurnya. Luar Biasa mental warganya.",0
Aura ku biru langit tapi berat artinya bisa ku kirimkan klean angin puting beliung,0
Gue pusing dgrin adek gue blg “pute bio” ternyata puting beliung 😔,1
"SEPERTI SIKON DALAM PERANG, OR KECELAKAAN @JALAN RAYA,OR KETIKA GEMPA&amp;TERTIMPA BANGUNAN, ETC..
BUKANNYA TO THE POINT LGSG MENOLONG, MALAH MODUS2 MENIPU, MERAMPOK, ETC KE HAL2 BERHARGA/PENTING YG SEDANG DI SITUASI2 DARURAT SPT ITU..

KAN MRK OKNUM2 YG GOBLOK&amp;SGT KRG AJAR SKALI!🔚",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Ini mah bukan banjir masalah tapi TSUNAMI MASALAH apdplqlajfhqikaakjeuwi,0
AHY: Mari bersama kita berdoa untuk warga di wilayah Kabupaten Lumajang dan sekitarnya yang terdampak erupsi Gunung Semeru.,0
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
inimah angin puting beliung ga sihh,1
"Debat sama orang gak tau = debat sama pohon = debat sama batu

Debat sama orang sok tau = debat sama angin puting beliung badai gempa bumi",1
"Untung gua punya bos masih manusia yg manusiawi. Di saat banjir + macet di mana2 boleh WFH . Tidak seperti bos kalian yg tetap memaksa wfo dengan alasan ""kalo gua perintahin wfo ya wfo"" sambil coli ego karena liat pekerjanya bekerja secara langsung.",0
"Sebagaimana yang ditegaskan sebagian sahabat, ketika terjadi gempa bumi, beliau menyatakan, “Sesungguhnya Tuhan kalian menegur kalian.”",0
"Lucu kali ye kl ntar w yg tb2 wa ke grup ""sorry ko, aku udh otw tp gbs keluar tol soalnya banjir: (""

Genjreng",0
Sedih lah tengok mangsa2 gempa bumi.. especially baby and budak2 😭😭,1
"Ngimpi lg ngalamin puting beliung, dan longsor. 😭 astagfirullah, naudzubillah😭",1
"Kata dr Jeremy kalo lagi seneng harus dinikmati aja, tapi waktunya cepet banget naik turunnya kaya wahana tsunami di Jatim Park 2",0
"Lagi di dokter praktek, lantai 2. Eh tiba2 gempa 😭🫠",0
"Hujan deres lagiii, ketar ketir bangeet rmh masih bocor karena kena puting beliung kemarin😔",1
"Innalilahi wa Innailaihi Raji'un, Indonesia berduka kepada korban Erupsi gunung Semeru, kecelakaan angkot tertabrak kereta dan Bunuh diri Novia Widyasari akibat tekanan aborsi. Semoga Allah memberikan ampunan dan tempat terbaik. Aamiin Allahuma Aamiin.",0
inii puting beliung apa yaa... kenceng banget,0
"Boleh aja percaya konspirasi tapi logika + pikirannya tolong dipake

Kutip sejarah suatu negara geografisnya gimana. Apalagi Turki udah banyak bukti sejarah dari dulu gempa Turki kayak apa, selalu skalanya besar karena pertemuan 2 lempeng bumi 🙂🙂🙂",0
"SIDOARJO HUJAN ANGIN PARAH CUKKK NGELEBIHI BADAI YG KEMAREN, INI DEKET RMH GW ADA ANGIN PUTING BELIUNG APA GIMANA? GABERANI KELUAR RUMAH ANJER",0
GEMPA YA????,1
"Semoga senantiasa dalam lindungan-Nya untuk warga yg terdampak erupsi semeru.
Untuk rendi ndas setip semoga kntolmu pindah ning batuk ,",0
"ini kalo mau nonton ant-man aman ga ya, takut pertengahan film ada gempa kan ga lucu...",0
sebentar ini ko gempa di mana mana terus ada ufo di amerika kanada sama china apakah ini yang kek di film film,0
"Gemes banget akhir2 ini yg lagi rame yak, mana ada kos tumbal, childfr, gempa, mama anak 3 cakep bgt, ga ada kerutan ga ada kesetresan dalam wajahnya 😩",0
"wah perut kacauuu, ini kalo di denger lebih teliti lagi mah bunyinya kek kiamat nih perut, gue rasa udh tsunami",0
"Such an honor bisa disuruh maen ke kantornya, tp apa yg mulut kotor gw ucapkan? 

((Takut jalannya longsor))

Setelah 2 minggu kemudian gw menyesali kenapa gw ngmg hal yg tidak masuk akal",0
gempa lagi dan lagi,0
Gw bener-bener ga kuat liat korban gempa di turki &amp; suriah.. Tapi makin yakin kuasa Allah itu besar dengan ngeliat korban selamat walau sudah berhari-hari..,0
"Jaemin is so me🥲🥲
Walaupun sesedih apapun itu pilm/drama klo bner2 bagus ttp diulang2 nonton walaupun banjir terus...🥲",0
"Sdng berlangsung dialog bersama Umar Sinampe – Kepala Pelaksana BPBD Kabupaten Barru. Yg membahas tentang “UPDATE BANJIR DAN LONGSOR HINGGA ANGIN PUTING BELIUNG TERJADI DI KABUPATEN BARRU, SULAWESI SELATAN“. Bersama presenter Risty . Dengarkan di 88.8 FM,RRIPlayGo&amp;RRINet   -AJ",1
"Tikus2 kenceng bener party diatas plavon, kirain gempa woylah",1
"Tonga tsunami ternyata, gara-gara erupsi gunung api bawah laut.",1
Anjir angin apaan ni kenceng bgt. Badai apa puting beliung?,1
"gara gara tadi gempa yg gede bgt, @alxndro___ yg selama ini parnoan makin jadi. ini kecil2 bawaannya mau ngibrit lari aja keluar. panik.",0
"Turkish: ""Lu riset dong, Turki tuh dlm 2 tahun ini udh kena gempa dua kali. Ni negara posisi geografisnya bahaya""

Me as Indonesian who live in Ring of Fire country: 😩😩",0
"I kira gempa, ternyata kursinya yang goyang hadeuu",0
"Badai pasti berlalu kok, tapi masih ada badai, tsunami, angin beliung dll.",0
"ni first time aku jumpa someone yang bila dia takda, everyone is so happy tapi tenang and masyaAllah damainya hidup. 

tapi the moment suara dia menembusi ruang udara ofis - everyone alert macam dengar siren tsunami.

lawak sikit aku rasa",0
"🇹🇷 Berita terbaru 🇹🇷
Korban meninggal akibat gempa Hatay baru-baru ini telah meningkat menjadi 6 orang.",0
Sedih bgt ga bisa ke bromo gegera ada longsor😢,0
Pagi2 udah longsor complexion,0
"baru juga mau merem, dibangunin tetangga ngasih alarm banjir",0
Ya Allah jgn sampai erupsi gunung gede  🤲🤲,0
Baru di kerokin sama ibu lagi setelah sekian lamaa. Masuk angin puting beliung inimah.,1
"Sekilas Crypto 👇

Founder #Ethereum Vitalik Buterin mendonasikan 99 $ETH ($150.000) untuk mendukung korban gempa bumi Turki-Suriah.",0
Harakiri Tsunami Kamikaze Banzai,1
"Semenjak rumah kena puting beliung jadi was-was kalau tidur waktu hujan, tidur gak senyenyak dulu",1
"Gw mimpi tanggal 3/4 Februari ada gempa besar di Jawa &amp; ada tsunami mirip banget kayak nyata 🥲
Untung cuma mimpi kirain beneran",0
"jadi inget pa jaya cerita ribetnya pas gempa apalagi klo potensi tsunami. tuntutan harus ngasih info itungan menit sedangkan buat nentuin magnitude, hipo ama episenternya butuh data dari bbrp stasiun.",1
"apes bener pagi ini. ban bocor, motor ngadat kena banjir 😂😂😂",0
"Islam memandang kesejahteraan individu per individu adh tanggung jawab negara
Tengok peliknya kondisi di Papua, kemiskinan, kkb, hingga gempa yg terjadi disana
Serba-serbi MMC
Islam kaffah",0
"Twitter Indonesia lagi panas yaa, semoga kondisinya bisa lebih mereda lagi dan ke depannya bisa diskusi sehat instead of gontok-gontokan dan throwing everything di sini. 

Oiya Semeru jg kemarin habis erupsi, semoga ga ada korban jiwa",0
"Siwon merupakan anggota Suju
yang religious. Terbukti pada saat
terjadi gempa di Cina, Oppa dipergoki
berdoa secara khusyuk denga",0
"Ngeliat Kaiza, pahlawan dari Tsunami di Naruto sedih banget karena scene kena. Kasian Inari, apalagi sewaktu dia dibully dan didorong ke laut",0
"anjir cok papua dari kmrn gempa kaga berenti""",0
"Aku x boleh la tengok video² tragedi gempa bumi di Turkiye &amp; Syria.

Too painful &amp; sad.

Allahuakbar. Semoga syurga buat semua mangsa.

Amin.",0
magaling pa sa zombie tsunami nakakatapos aq ng tasks,1
ya allah bogor ujan angin geludug mulu tiap sore:( kemarin ada yang hanyut &lt;/3 longsor juga huhu takut,0
Sekitar 80 persen dari seluruh tsunami yang telah terjadi berada di Samudra Pasifik.,0
"kabarnya yg ketimbun tanah longsor belum ketemu🥺, ikut sedih yaampun",0
"Ada yg longsor ke bawah, tapi bukan tanah...
Tapi, itu lho yg jersey nya merah",0
"jawa timur bakal ada tsunami 26 meter, gue harus pindah kemana ya?",0
"Guys, ada yang tau channel buat donasi buat gempa turkey syria kah? yang terpercaya",0
"Dari korban banjir hingga korban longsor,hanya korban janji yang tdk bisa di evakuasi .

#anakpopice",0
"Misal ada musibah yang terjadi di negara lain seperti yg berlaku di Turkiye.
Dilanda gempa bumi yang kuat sehingga menewaskan banyak orang.

Berbagai macam cara untuk membantu, termasuk menyumbang dana.
Dan ada beberapa jalur antaranya jalur resmi(pemerintah) &amp; jalur swasta.",0
"Asli nih BBM naik gara gara arsenal peringkat satu,boros di 2 tax. Ntar kalau Arsenal longsor juga turun lagi.",0
"Bangun bangun langsung nyari rute jalan ke kantor yg gak banjir lewat mana, hufftt petualangan dimulai wkwk",0
Ya Allah banjir maning.dari 4 dusun lari kesini semua airnya.  😭😭😭,0
"Udah terlanjur basah,
Jadi hujan badai tsunami akan ku hadapi walaupun dengan banyak mengeluh. It’s ok because i’m human 👊🏼",0
"Suhu tinggi, penguapan air jadi lebih banyak. Makanya hujan turun tidak sesuai musim. Lalu terjadi banjir dan longsor karena pohon yg menyerap air dan akarnya menahan tanah di tebangi. Gini kok mau menggunduli kalimantan buat alasan IKN. serius sudah mikir?",0
"Kirain foto orang banjir rumahnya ada ikan cuma bercanda, TERNYATA BENER",0
"Hedge funds yg DCA waktu Luna longsor itu buanyak ternyata, gak mau rugi juga dong mereka.",0
Untuk sahabat2ku di Lumajang semoga diberi Keselamatan semuanya dari erupsi #gunungsemeru,0
Ada anak yang memilih mati bersama ibunya saat erupsi. Ada juga anak yang melaporkan ibunya ke polisi karena warisan.,0
"Bisa""nya mimpi di kejar tsunami 🥺",0
"Udah berhasil jaga sepatu dari ujan
Pas turun motor di depan rumah, satu kaki harus direlakan nyemplung banjir biar bisa masuk rumah
Jadilah sepatu kiri kuyup, kanan kering",0
Ya Allah banjir ini mah gimana saya pergi,0
"semangat tim kantor yg sampe malam ini masih handle warga yg terdampak banjir dan longsor, sehat sehat yaa untuk kita",0
"jeongwoo emang jarang update tp sekalinya update membuat satu teume nabrak mobil,lesu,dan gempa bumi",1
itu gak erupsi lagi ya... semoga ga kenapa-kenapa. stay safe semuanya... ☹️,0
Capek bgt selonjoran berasa gempa.,1
"tiap tahun banjir martapura, tapi masih aja memilih paman birin",0
Semalem ichu cerita kalo pertengahan taun depan bakalan ada tsunami di makassar😱,0
"Salah satu tujuan Pemerintah pusat dan daerah DKI skrg mengkebut normalisasi kali salah satunya utk mengatasi banjir besar atau imbas tsunami.
Kalo gak dialirkan lagi ke laut kapan keringnya ?

Gub DKI yg dulu gak punya KEPEKAAN.
Cuek aja dgn gayanya sendiri.
Masa bodo modelnya.",0
Jakarta puting beliung?,1
"TERKINI

Jumlah korban gempa bumi Türkiye meningkat kepada 20,665 orang maklum Agensi Pengurusan Bencana Türkiye , AFAD",0
"Jika kamu bermimpi melihat atau juga mendengar tanah longsor, bermakna akan mendapat kesusahan dan kepayahan.",0
"Walah.. baru puting
beliung aja udah kaya
gitu,gimana kalau udel
beliung, apalagi udellle
buodong.",0
"Tidak semua tanah bisa digali sesuka hati. Terkadang ia akan murka, berubah menjadi longsor dan menenggelamkan si PENGGALI.",0
"selamat pagi banjir dan yang kebanjiran,,salam klebus.",0
Sedih la banyak jumpa video baby yang selamat dari gempa bumi dekat Turki tu 🥺🥺 pastu video2 lain yang ada yang tak selamat Allahuakhbar,0
"wow bro who got you cryin' like that?

✨ kucing yang selamat dari erupsi gunung semeru✨",0
Gempa itu hasil rekayasa teknologi atau ajab atau cobaan yang Kuasa atau alamiah saja?? Yang mana yg benar?,0
ANJIR SEDIH BANGET 😭😭 BANJIR MINT 😭😭,0
"Surabaya zaman aku kuliah sampai lulus kayaknya masih normal.

Adik ke-1 waktu kuliah di sana: hujan abu erupsi Gn. Kelud.
Adik ke-2: hujan es, gempa kecil.",0
yawa tsunami naman tali ni,1
baru tau gempa bumi turkiye tu dah ubah garis sempadan antara turkiye dgn syria,1
Ada daerah yang seharusnya ga banjir di Palangkaraya eh kalau hujan  banjir bikin malu ya tweeps..,0
Gak gempa ternyata jembatan longsor,0
Tsunami Aceh tertikung Fajar lembang menikah 🫣,1
waw tenggelam di dalam tsunami fakta,1
"#SalamInformasi, Badan Meteorologi, Klimatologi, dan Geofiska (BMKG) Indonesia menggunakan Skala Magnitudo (M) sebagai ukuran kekuatan gempa bumi.",1
"Barusan di rumah ada lindu, gak kuat si dan gak lama, kayak short cumshot gitu. Plus aku kok ngerasa ada yg gak beres ya, mulai dari semeru sama merapi yg erupsi, gempa di 2 laut itu, ditambah ini. Is it a major sign that Pompeii in modern era will begin?",0
Hujannya deres+angin jadinya banjir.. Disini masih banyak ular o&lt;&lt;,1
"WHO antara paling awal predict jumlah kematian gempa lebih 20,000.

Sistem apa dia pakai? Cepat betul jangkaan.",0
"Jumlah angka korban gempa bumi Turki dan Suriah telah melebihi 20 ribu orang. 

Di segala penjuru manapun kita, mari sedekahkan Al-Fatihah dan semoga Allah lindungi mereka semua yang masih terperangkap di bawah runtuhan bangunan. 

#prayforTurkiyeandSyria",0
"bisa""nya eyang gw tadi nanya, ""di depok ada tsunami nggak?""

😭😭😭",0
"Update 10 Feb 2023, jam 10.00 WS

Sukses Evakuasi 123 WNI, KBRI Ankara Kembali Kirim Tim Evakuasi Terakhir Ke Daerah Gempa
#NegaraMelindungi
#IniDiplomasi #IndonesianWay #türkiye 
@kemlu_ri",1
"Jgn maksa sekolah kl gini, dah tau dmn mn banjir. Yayasan aja mnta libur. Jd berasa private",0
"Korupsi dibilang kelebihan bayar.
🤣
Normalisasi sungai bilangnya Naturalisasi sungai.
Rumah susun bilangnya Rumah lapis.
Rumah sakit gantinya Rumah sehat.
*ANJIR disebut Parkir Air.🤣
Gorong2 pengendalian banjir, disebut Sumur Resapan. KADRUN EEE.,, kaco benar loe",1
"#LIVE wawancara dengan Kapolres Mandailing Natal - AKBP HM Reza Chairul AS terkait update penanganan dan pengusutan penambang emas yg tertimbun longsor di Mandailing Natal

Dengarkan di 88.8 Fm Pro3 RRI. -AMD",0
ya Allah erupsi :(,0
"Kaum t3nnu3 wond3r, t3nnie official, j3dr3agon tsunami fakta habis di sindir  kebanyakan nyepong media play si",1
"aku gak perlu ramalan cuaca BMKG walaupun mau ada ujan,badai,tsunami. aku akan tetap pertahaan cinta aku demi kamu Teens_Yori",0
Umulan lang di kana mapuntahan dito ka saken kahit tsunami pa yan pupuntahan kita.,0
gempa Turki dan Suriah.. tak ketinggalan tsunami Aceh 2004 merupakan kelinci percobaan teknologi HAARP dan pemicu gempa,1
Nyess banget hati rasanya ngeliat berita semeru erupsi:'(,0
"Krn cerita mimpi sunoo aku jd keinget pernah mimpi kaya dicekik gitu, aku kek maksain bangun juga susah. Aku sadar itu mimpi tapi buat bangun tuh susah. Trus akhirnya bisa bangun tapi habis aku bangun itu ada gempa😐 pas bgt habis bangun beberapa detik setelahnya langsung gempa.",0
Gak sanggup liat video gempa turki😭,0
"Kbrnya hari ini jakarta banjir ya...aduh kurang ajar banget sungai Ciliwung, ga boleh dong nyalahin pak Heru😄. Hujan jg salah sih pake turun segala....",0
"BADAI PASTI BERLALU...

ingat...! masih ada topan, puting beliung, banjir dan tsunami",1
rumah atok roboh gara-gara puting beliung😭😭,1
semoga tempat kalian gak banjir.,0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
Dari kemarin hujan mulu. Langsung kepikiran sama wilayah yg rumahnya suka banjir kalo ujan deres,0
"INFORMASI ERUPSI GUNUNG ANAK KRAKATAU

Telah terjadi erupsi G. Anak Krakatau, Lampung pada tanggal 16 Juni 2022 pukul 12:41 WIB dengan tinggi kolom abu teramati ± 500 m di atas puncak (± 657 m di atas permukaan laut).",1
Ini @BMKGid gamau kasih usulan lagi buat WFH cuaca ekstrem gitu ya? Ujan dari semalem jadi banjir dimana-mana nih Jakarta. Masa cuma pas malam taun baru doang sih 😆,0
Puting  beliung inimah,1
"Kesel punya muka sensitif,klo mau make up tuh pasti milih2 sih produknya, apalagi setting spray. Wajib bgt soalnya psti longsor buat kulit yg berminyak. Kemaren sih ngeliat orang banyak yg make setting spray mireya, interesting sih. I will try it first ya.Soon aku update hasilnya",0
WA erorr gue kira krn puting beliung kmaren wkwk eh ini bs ngetweet,0
"Dulu ada 4 elemen, sekarang ada hujan badai puting beliung",1
tetiba tl pun banjir ya dengan aku pun banjir sama,0
Lu kalo gak bisa dateng bawa pelangi ya seengaknya jangan bawa puting beliung lah bngst.,0
Warungnya pengungsi erupsi semeru ada yg menjarah. Mugo2 sing njarah……………,0
"Senin kemaren habis dr rumah sodara di lumajang, udaranya panass buangett, kata sodaraku gara² efek erupsi, pdhl sebelumnya gk sepanas itu, nyampek rumah sakit sampek sekarang, pdhl dateline tugas numpuk",0
anniversary satu tahun gempa kajai wkwkwk,1
bingung bnr kenapa mesti erupsi si m3 aku nih saat2 kaya ini 🥲 semalam semalam kemana ajeee,0
"Ya Allah bentar bentar ada update gempa, erupsi, banjir dll 😭😭😭",0
"Bencana Alam Melanda, Pembangunan Kapitalistik Tak Ramah Lingkungan Dipertahankan?MMC

Negeri ini kembali dilanda bencana alam, mulai dari banjir, longsor hingga erupsi gunung Merapi.bahas lingkungan muslimah youth forum1443 #IslamSelamatkanGenerasi #PotensiGenerasiDibajak",0
"Baru pertama kali sepanjang 23 tahun usia. 
- Maag sampe erupsi 5x lebih dari mulut, hade na langsung di rujuk ka igd keun jadi sekarang agak enak dan lega tanpa kudu dirawat inap. 
- Bisul di kulit PLR 😂 tadinya udah degdegan penyakit serius, but untung udah kering dan bersih.",0
"Bencana geologi : gempabumi, tsunami, letusan gunung berapi, dan tanah longsor.",0
sore tadi keujanan terus udah nih yaa aku pulang ganti baju terus berangkat lagi ngajar malem.. lah kok manyak banjir.. juanccccc 😭😭😭,0
"Laki laki yg suka bikin ribut jadi provokator tuhan buat dari tanah sengketa...
Perempuan yg suka cerewet tukang gosip sana sini itu tuhan buat dari tanah longsor...
🤭🤭🤭",0
Haritu belikan hadiah untuk birthday ali. Kena beli 2. Okay sini nak bagi advice sikit untuk bakal makcik pakcik sekalian. Jangan beli satu je hadiah kalau anak buah korang ada adik beradik. Sebab nanti ribut taufan puting beliung melanda negeri tersebut haaaa gittu 😂,0
"Menurut kabar teman-teman di Aceh, sejak tsunami hingga saat ini, Aceh  gak punya  bioskop ? Mungkin hanya tersisa 1 bioskop tua, yang kemarin sempat dipakai buat Festival Film Aceh. Info lainnya baru saja ada pelarangan konser. Konser musik dilarang ?",0
Mega Starfish Tsunami!,1
7adro nekat l tsunami drafts,1
kok ada daerah namanya gunung munding? kira2 erupsi jaman kapan,0
Welcome doang tp banjir nya gak karuan,0
"Kebahagiaan gw kok singkat bgt ya? Banjir air mata mulu. Sekali atau dua kali aja, gw minta agar hidup gw tenang damai tentram.",0
Udh hujan deres macet bgt gra2 jln sono longsor ditutup mna laper 😭,1
"Karawaci malam hari ini ujannya beneran udah kaya badai, serem bangett. Otw banjir di mana-mana fix.",0
"Semeru erupsi, pantesan disini panas bgt kayak ngga ada angin sama sekali",0
"Di tempatku mr diy buka lagi,, terharu🥹

Sebetulnya awal tahun udah buka tapi tanah bangunan nya longsor haha jadi tutup deh baru buka seminggu kalo gasalah",0
2 hari keluar berturut-turut lelah bgt sampe rumah 🥲 energi ku longsor,0
"lagi di malang dan semeru erupsi langsung, mama nge-chat suruh pulang wkwkwkwk aku aman2 saja di sini tidak di daerah rawan :(",0
Turut berduka gempa di Turki untuk saudaraku yang di Turki innalilahi wainnailaihi Raji'un semoga Husnul khatimah dan yang terluka segera sembuh Aamiin,0
"#FKs Tarif mengundang Beyonce tampil, Rp 20 milyar. Kalau buat beli cendol, tsunami.",1
akhir2 ini selalu banyak gempa,0
"Sabtu kemarin, Mimin denger kabar kalo Gunung Semeru erupsi nih 😥

Stay safe ya buat semua #Commuters kesayangan Mimin di mana pun kamu berada, khususnya yang tinggal di sekitar Semeru 🤗

Kalo kamu mau update keadaan daerahmu, boleh langsung retweet atau reply di bawah ya!😉",0
"Manusia diciptakan dari tanah,
dan perempuan cerewet diciptakan
dari tanah longsor.",0
papua gempa terus... semoga semua orang ga apa-apa 🙏🏼,0
"CO: Barusan kamu ngerasa gempa gak?
CE Gak tuh
CO: Oh, ternyata itu guncangan hatiku karena lagi deket kamu.",0
Hari ini merapi erupsi untung kemaren dah balik njir wkwk,0
"Desember baru awal tapi sudah banyak yang tidak mengenakkan , Kasus bunuh diri , Erupsi gunung semeru dan terbaru beberapa sungai meluap di Lombok .
Lekas pulih 🙌",0
gempa kh?,1
"inalillahi lagi parah banget musim hujan di bogor, daerah rumah gue udah ada yg kena 2 rumah longsor",0
yaampun besok senin gw bakal semangat soalnya malem ini tsunami hpbd😂,0
kemarin pas pulang kan aku naik grabcar terus dapet bapak bapak super baik terus ditanyain siapa yang konser terus aku sama adekku jawab “seventeen pak” terus dijawab “yang waktu itu kena tsunami ya” aku langsung kek “bukan pak yang ini yang cabang korea” 😭😭😭,0
Kata yg mirip erupsi yang berkaitan dengan rumah sakit/koma APASIHHHH ANJIR????,0
"plis lah jgn hujan lagi, longsor yg kemaren aje belum kelar dibersihin woi😭
mana gue besok ada sesi foto sekelas ya kali gue ga hadir anjing",0
angin puting beliung iku putinge sebelah endi yo fren?,1
Nak tweet or up story yg happy2 je. Walaupun di dalam hati n otakku serabut mcm puting beliung 🌪️🌀,0
"Kalo misal terjadi gempa dasyat, gunung meletus, tsunami dan pulau belah, maka listrik dan internet tidak akan ada.
Kita bisa apa ?

Perlu bertahun2 memulihkannya.
Nah utk meminimalisir bencana tsb yuk banyak berdo'a, jauhi maksiat.

Seneng2 sedikit aja jgn berlebihan ya. 🙏😁",0
Orang orang jahat katanya terbuat dari tanah longsor 🤣,0
Sumpah saking parnonya gw karena akhir2 ini bandung gempa mulu gw jadi terlalu peka 'hah ini goyang ga sih?' turns out it's just my butt muscle pulsating,0
"Cape saya gempa di spam skala 4, eh Skalinya skala 5 awto lari 🙃",0
Bismillah buat semua saudara2 yang di kawasan gunung Semeru dan sekitarnya yang terdampak erupsi semoga selalu dalam lindungan Allah SWT aamiin😇🤲,0
gempa cuy,1
"Selamat siang semua. 
Semoga segera ketemu win ya. 
Aamiin.",0
Gempa gak sih?,0
Gempa darat efek nya gedung bangunan hancur gempa laut takut tsunami :') Jawa Barat tuh lagi kenapa si ya kmrn pangandaran 2x pusatnya di laut sekarang darat nya di cianjur ni Bekasi tengah tengah banget njir tobat tobat,0
"Kacau parah kejebak badai di daerah jambu gatau ini puting beliung apa gimana, acur semua ini kios sama bangunan di sekitar",0
"Innalillahi wainnalilaihi rojiun, turut prihatin atas musibah erupsi Semeru semoga tdk ada korban, dan yg terdampak diberikan ketabahan dan kekuatan.
Tidak semua musibah adalah azab. Beberapa di antaranya adalah karena rahmat Allah untuk membawa kita kembali kepada-Nya🥺🙏🏻",0
gunung merapi beneran ikut erupsi juga?,0
the rain is okay until it started to mati listrik. semoga bukan puting beliung 🤌🏻,0
"Yg kondangan di kampung sebelah pake speaker gede banget, mudah2an tendanya terbang kebawa puting beliung 🌪",0
Gempa bumi dan update status adalah hal yg tidak bs dipisahkan #AnuNgawur,0
"bogor sedang tidak baik baik saja. banjir,  longsor, macet parah,  jarak 4km pagi ini butuh 1jam. Tidak sesuai dengan argo dan harga BBM.semangat terus buat semua.  Teruslah berdiri tegak diatas kaki yang lunglai",0
Aaa padahal aku mau pulang pulkam tapi brita e erupsi,0
"Ngeliat berita desa tertimbun erupsi semeru jadi paham kenapa banyak candi2 yg kependam segitu dalem,",0
"Kalau liat yang uwuwu diteel  pengen
Kalau liat yang manis manis didm pengen
Kalau liat yang adem adem luar dalem tapi bertahan lama juga pengen.

Jangan serakah, karna ada yang pengen juga hidup kayak lo, yang sendiri santuy diem walaupun dalemnya seperti angin puting beliung",0
Gempa barusan lumayan nih. Tinggal tunggu infonya berapa SR 🫠,1
Gunung Krakatau adalah situs erupsi gunung berapi terbesar yang pernah dicatat dalam sejarah. Ledakannya setara dengan 13 ribu kali bom atom Hiroshima.,0
gakuat buka ig liat gempa turki-syria ok lets focus now ive no time to cri😭,1
Partai Demokrat peduli dan membantu korban gempa di Cianjur #AHYPolitikusMendunia,1
"nikmatin aja hidup cuma sekali, soalnya kalo dua kali nanti banjir",0
"Bayangin ya, ada bunga lagi mekar-mekarnya terus ketiup angin puting beliung. Sisanya mungkin masih ada, tapi pasti butuh perawatan yang lebih biar bisa terus tumbuh atau setidaknya ga mati.",0
"Kemarin gempa di tempat lo berapa
kekuatannya?| 7 derajat celcius.
Klo di tempat lu?| 6 megapixel..|
Oh.. #duaduanyasakit",1
"orang lain said : lah punya anak cewe? anak keberapa? kok ga pernah keliatan?
mama : anak kedua tuh dia balik kampung kalau ada tsunami sama corona doang🗿",0
Masih banyak yg belum tau kalo tanaman itu jangan diguyur langsung gais :( nanti tanahnya longsor dan malah hanyut. tiada hari tanpa #SemangatSalingBantu @Satu_Indonesia,0
Longsor di Cadas Pangeran batunya gede gede banget,0
"Kelangkaan obat2an Parasetamol mulai melanda dunia.
Kasus COVID-19 di Cina membludak bak tsunami. RS mulai kewalahan dan para tenaga kesehatan juga mulai tertular virus tersebut.",0
Tsunami fakta emg sering bikin sad,1
"TORNADO

Panjul: din, gua mo nanya
Udin: apa..???
Panjul: kalo kita lihat angin puting beliung bakalan horny nggak ???
Udin: bgsd 😖😖😖

Selamat menjalankan ibadah sholat dhuhur geesss...

After 15 years never pingpong, pegel euy😅😅😅",0
"2 berita yg ku baca pagi ini pertama buka twitter: 
1. hybe megang bbrp persen saham sm
2. seungcheol donasi 20m won buat korban gempa turki suriah😭",0
"Aku anak pertama yang kuat!
Ini baru gerimis kecil doang yaelah, kemaren udah pernah nerjang badai gede angin puting beliung bisa kokkk -,-",0
"-ness Bangkong longsor kan ya, tp masih bisa dilewati kan?",0
puting beliung nya Upin Ipin kak,1
"Sumpah yg trend nama unik di tiktok bener2 pada kreatif bgt anjir ortunya sejauh ini yg unik bet:
- jalani hidup dengan indah
- tuan mulia aceh tsunami batavia prematur
- penguasa air tanah api udara semesta😭
- abdul takodul kodul
- berita aman setia
- bulan suci ramadhan",0
"Gempa, Badai, Angin Taufan, Tanah Longsor, Banjir dll adalah Bala Tentaranya Allah SWT di bumi, bila saja penguasa negeri yg negerinya dilanda musibah tsb faham, maka ia akan bertaubat dan memimpin doa bersama rakyatnya 

#AdDhaarr
#ٱلْضَّارُ",0
[Bb] temen2 boleh saranin foundation yang tahan lama dan bagus buat graduation ga? Soalnya pake maybelline longsor mulu di idung🥲,0
"Lindungi rumah kamu dari kerusakan gempa. 
@asuransiku_id asuransi terpercaya di Indonesia
📞 0812-1234-7023
#PakistanEconomy 
#115milyar",0
Cobaan menuju keseriusan adalah melewati hujan badai angin ribut halilintar angin topan puting beliung.,1
"OhaEins~
Seninku kembali produktif 😞
Padahal hari ini sudah mau pergi.
Tetapi dpat info bahwasanya rutenya jalannya longsor.
Gk jdi pigi deh.
Semangat senin yaaa guys.
Ingat sarapan jugaa~",0
Semalam tetangga kena puting beliung lebih 10 rumah atapnya ghosting,1
